"Index"	"date"	"asset"	"price"
291	"Nov 2010"	"ACFFX.Adjusted"	-0.0206896551724137
292	"Dec 2010"	"ACFFX.Adjusted"	0
293	"Jan 2011"	"ACFFX.Adjusted"	0
294	"Feb 2011"	"ACFFX.Adjusted"	0
295	"Mar 2011"	"ACFFX.Adjusted"	0
296	"Apr 2011"	"ACFFX.Adjusted"	0
297	"May 2011"	"ACFFX.Adjusted"	-0.022815325010762
298	"Jun 2011"	"ACFFX.Adjusted"	-0.0447696943607404
299	"Jul 2011"	"ACFFX.Adjusted"	-0.0460611278519156
300	"Aug 2011"	"ACFFX.Adjusted"	-0.0779164873009039
301	"Sep 2011"	"ACFFX.Adjusted"	-0.184674989238054
302	"Oct 2011"	"ACFFX.Adjusted"	-0.133448127421438
303	"Nov 2011"	"ACFFX.Adjusted"	-0.145071028842015
304	"Dec 2011"	"ACFFX.Adjusted"	-0.16874730951356
305	"Jan 2012"	"ACFFX.Adjusted"	-0.124838570813603
306	"Feb 2012"	"ACFFX.Adjusted"	-0.07188979767542
307	"Mar 2012"	"ACFFX.Adjusted"	-0.0744726646577704
308	"Apr 2012"	"ACFFX.Adjusted"	-0.0568230736117092
309	"May 2012"	"ACFFX.Adjusted"	-0.117089969866552
310	"Jun 2012"	"ACFFX.Adjusted"	-0.0822212656048216
311	"Jul 2012"	"ACFFX.Adjusted"	-0.0460611278519157
312	"Aug 2012"	"ACFFX.Adjusted"	-0.0133448127421439
313	"Sep 2012"	"ACFFX.Adjusted"	0
314	"Oct 2012"	"ACFFX.Adjusted"	0
315	"Nov 2012"	"ACFFX.Adjusted"	-0.0149501661129569
316	"Dec 2012"	"ACFFX.Adjusted"	-0.0186877076411959
317	"Jan 2013"	"ACFFX.Adjusted"	-0.0191029900332226
318	"Feb 2013"	"ACFFX.Adjusted"	-0.0290697674418604
319	"Mar 2013"	"ACFFX.Adjusted"	0
320	"Apr 2013"	"ACFFX.Adjusted"	0
321	"May 2013"	"ACFFX.Adjusted"	-0.034551231135822
322	"Jun 2013"	"ACFFX.Adjusted"	-0.0444797458300239
323	"Jul 2013"	"ACFFX.Adjusted"	-0.00992851469420175
324	"Aug 2013"	"ACFFX.Adjusted"	0
325	"Sep 2013"	"ACFFX.Adjusted"	0
